Date,Country,City,Specie,count,min,max,median,variance
08-02-2020,IN,Delhi,temperature,904,6.7,33,13.7,647.19
14-04-2020,IN,Delhi,temperature,888,12.9,44.8,30.3,236.7
12-01-2020,IN,Chandigarh,temperature,80,6.2,18.2,11.9,72.86
01-02-2020,IN,Chandigarh,temperature,79,0,15,9.7,106.35
14-03-2020,IN,Chandigarh,temperature,80,11.4,19.6,13.8,64.22
16-05-2020,IN,Chandigarh,temperature,49,20.4,37.1,29.2,260.4
03-07-2020,IN,Chandigarh,temperature,75,25.4,38,31.2,117.94
05-01-2020,IN,Chandigarh,temperature,79,6.6,18,12.9,96.71
05-03-2020,IN,Chandigarh,temperature,80,11.4,25.4,17.6,111.21
11-03-2020,IN,Chandigarh,temperature,80,9.6,22.7,16.4,54.68
19-03-2020,IN,Chandigarh,temperature,80,13.8,26.8,20.6,131.74
09-04-2020,IN,Chandigarh,temperature,80,16,31.6,23.2,230.84
07-06-2020,IN,Chandigarh,temperature,80,0,31.4,25.3,427.76
30-06-2020,IN,Chandigarh,temperature,69,0,35.8,28.6,244.2
15-01-2020,IN,Chandigarh,temperature,80,0,16.4,9.3,59.7
31-03-2020,IN,Chandigarh,temperature,80,0,27.8,19,339.99
13-04-2020,IN,Chandigarh,temperature,80,18.1,36,27.3,273.44
26-04-2020,IN,Chandigarh,temperature,80,0,28.6,22.8,113.41
10-06-2020,IN,Chandigarh,temperature,80,0,37.6,31.2,456.28
18-03-2020,IN,Chandigarh,temperature,80,0,26.4,20.1,380.86
25-03-2020,IN,Chandigarh,temperature,88,15.8,29,21.4,132.53
19-07-2020,IN,Chandigarh,temperature,44,20.1,33,27.6,64.3
02-06-2020,IN,Chandigarh,temperature,80,0,32.6,26,267.83
09-01-2020,IN,Chandigarh,temperature,79,5.5,14,8.5,44.37
13-01-2020,IN,Chandigarh,temperature,80,9.1,15.8,11.4,23.15
02-03-2020,IN,Chandigarh,temperature,80,0,27,18.2,242.96
17-03-2020,IN,Chandigarh,temperature,80,11.8,26,18.2,162.5
22-03-2020,IN,Chandigarh,temperature,68,0,27.8,17.9,736.8
12-04-2020,IN,Chandigarh,temperature,80,17.3,34.5,26.1,251.27
23-04-2020,IN,Chandigarh,temperature,80,18,34,26.8,186.85
04-06-2020,IN,Chandigarh,temperature,79,0,35.6,25.5,293.35
10-07-2020,IN,Chandigarh,temperature,80,10.6,35.4,30.1,202.82
21-03-2020,IN,Chandigarh,temperature,78,0,28.8,17.5,882.4
28-03-2020,IN,Chandigarh,temperature,88,13.4,26.4,20,138.47
29-04-2020,IN,Chandigarh,temperature,80,0,34.2,26.4,827.13
05-05-2020,IN,Chandigarh,temperature,80,0,35,26,875.25
13-06-2020,IN,Chandigarh,temperature,79,0,38,30.2,370.84
29-06-2020,IN,Chandigarh,temperature,57,0,35.7,29.7,1204.34
08-01-2020,IN,Chandigarh,temperature,80,7.3,12.4,11.1,15.04
10-01-2020,IN,Chandigarh,temperature,80,4.2,17.6,9.2,128.53
09-02-2020,IN,Chandigarh,temperature,37,7,14.1,9.4,32.75
04-04-2020,IN,Chandigarh,temperature,80,0,29.6,17.4,1109.56
06-04-2020,IN,Chandigarh,temperature,80,17.1,32.7,24.1,210.55
08-05-2020,IN,Chandigarh,temperature,56,18.3,36,26.9,239.53
24-06-2020,IN,Chandigarh,temperature,80,22.9,32.6,28.9,63.62
19-01-2020,IN,Chandigarh,temperature,80,5.6,17.6,9.4,76.61
02-04-2020,IN,Chandigarh,temperature,80,14.3,28.6,21,171.2
24-04-2020,IN,Chandigarh,temperature,79,18.5,34.6,27.1,235.31
09-05-2020,IN,Chandigarh,temperature,55,11.4,35.6,26.6,257.74
20-05-2020,IN,Chandigarh,temperature,56,20.6,37.6,29,282.05
09-06-2020,IN,Chandigarh,temperature,80,0,37.3,29.6,607.48
08-07-2020,IN,Chandigarh,temperature,68,21.2,31.3,25.4,74.72
18-06-2020,IN,Chandigarh,temperature,80,0,39.6,31,590.88
04-01-2020,IN,Chandigarh,temperature,80,7.4,19.2,13.3,100.69
14-01-2020,IN,Chandigarh,temperature,78,7.1,14.1,10.2,30.44
01-03-2020,IN,Chandigarh,temperature,80,0,25.6,18.6,283.69
04-03-2020,IN,Chandigarh,temperature,18,15.1,24.3,18,101.67
11-04-2020,IN,Chandigarh,temperature,80,17.5,34.6,25.3,253.67
27-05-2020,IN,Chandigarh,temperature,67,0,42,30.4,966.97
29-05-2020,IN,Chandigarh,temperature,59,9.2,29.6,25.4,88.86
02-07-2020,IN,Chandigarh,temperature,80,22.3,36.9,30.8,141.9
12-07-2020,IN,Chandigarh,temperature,78,0,31.4,25.2,337.31
25-01-2020,IN,Chandigarh,temperature,80,6.4,16,10.2,53.3
24-03-2020,IN,Chandigarh,temperature,84,16.1,27.8,21.3,82.46
12-06-2020,IN,Chandigarh,temperature,79,0,39.3,31.7,318.19
16-06-2020,IN,Chandigarh,temperature,80,25.4,39.5,32,190.06
29-01-2020,IN,Chandigarh,temperature,80,0,19,12.2,120.21
08-03-2020,IN,Chandigarh,temperature,72,10.8,23.2,15.3,138.75
21-04-2020,IN,Chandigarh,temperature,80,0,31.5,19.9,832.15
06-05-2020,IN,Chandigarh,temperature,79,19.8,33.3,25.9,135.24
19-04-2020,IN,Chandigarh,temperature,80,0,32.2,21.7,1448.55
22-04-2020,IN,Chandigarh,temperature,80,0,32.8,23.7,1126.55
25-04-2020,IN,Chandigarh,temperature,80,20.8,34.4,25.6,143.9
14-05-2020,IN,Chandigarh,temperature,39,0,35.2,25.7,560.24
17-06-2020,IN,Chandigarh,temperature,80,26.3,38.4,31,102.74
20-06-2020,IN,Chandigarh,temperature,80,25,36.7,30.1,105.93
21-01-2020,IN,Chandigarh,temperature,78,6.7,18,11.4,69.81
07-03-2020,IN,Chandigarh,temperature,79,0,16.5,13.2,64.07
20-03-2020,IN,Chandigarh,temperature,80,0,28.6,20,445.91
03-04-2020,IN,Chandigarh,temperature,79,0,28.5,20.1,388
10-04-2020,IN,Chandigarh,temperature,80,16.5,33.7,25,256.14
22-05-2020,IN,Chandigarh,temperature,56,20.9,41,30.8,332.04
24-05-2020,IN,Chandigarh,temperature,56,23.6,41,31.6,237.13
09-07-2020,IN,Chandigarh,temperature,70,20.7,34.7,28.8,130.59
13-07-2020,IN,Chandigarh,temperature,76,21.1,33.8,28,117.47
30-03-2020,IN,Chandigarh,temperature,80,13,27.6,20.4,166.05
15-04-2020,IN,Chandigarh,temperature,80,8.6,37.4,28.4,222.02
10-05-2020,IN,Chandigarh,temperature,51,0,29.4,24,203.65
15-06-2020,IN,Chandigarh,temperature,80,24.4,39.6,30.6,178.4
30-01-2020,IN,Chandigarh,temperature,80,0,19,10.7,157.88
04-02-2020,IN,Chandigarh,temperature,80,5.4,18.4,12.2,131.44
26-02-2020,IN,Chandigarh,temperature,80,11,24,17.3,113.93
15-03-2020,IN,Chandigarh,temperature,80,8,23.6,16.2,176.97
05-04-2020,IN,Chandigarh,temperature,79,0,30.5,22.8,623.62
19-05-2020,IN,Chandigarh,temperature,54,0,37.9,28.4,561.86
30-05-2020,IN,Chandigarh,temperature,79,0,31.2,25.4,347.65
23-01-2020,IN,Chandigarh,temperature,80,7.2,17.6,10.4,87.6
14-04-2020,IN,Chandigarh,temperature,80,20.2,37.1,28.2,248.66
07-05-2020,IN,Chandigarh,temperature,78,14.4,34.4,26,252.19
18-05-2020,IN,Chandigarh,temperature,46,12.5,38.4,29.7,248.02
18-07-2020,IN,Chandigarh,temperature,78,0,33,28.5,719.05
09-03-2020,IN,Chandigarh,temperature,72,0,22.5,16.4,214.54
26-03-2020,IN,Chandigarh,temperature,88,0,27.4,20.3,192.07
18-04-2020,IN,Chandigarh,temperature,80,0,34.4,23.2,663.24
21-06-2020,IN,Chandigarh,temperature,80,19.7,33.4,28.4,112.61
17-01-2020,IN,Chandigarh,temperature,80,8,15.4,10.3,19.47
18-01-2020,IN,Chandigarh,temperature,80,6.7,18,10.5,55.76
10-03-2020,IN,Chandigarh,temperature,79,10.3,24.6,17.5,172.71
28-04-2020,IN,Chandigarh,temperature,78,0,32.8,24.5,587.91
03-05-2020,IN,Chandigarh,temperature,80,0,33.6,24.8,399.65
05-06-2020,IN,Chandigarh,temperature,72,19.9,32.6,25.2,133.16
08-06-2020,IN,Chandigarh,temperature,80,0,35.4,28.2,363.2
07-01-2020,IN,Chandigarh,temperature,80,8.5,21.3,11.9,21.67
08-04-2020,IN,Chandigarh,temperature,80,14.1,30,22,193.1
12-05-2020,IN,Chandigarh,temperature,42,0,33.4,25,877.83
13-05-2020,IN,Chandigarh,temperature,32,24.7,32.9,26.7,53.59
01-06-2020,IN,Chandigarh,temperature,71,14.9,33.2,27.1,141.98
01-07-2020,IN,Chandigarh,temperature,56,28.3,36.5,32.6,64.23
07-07-2020,IN,Chandigarh,temperature,80,0,35,27.7,534.03
06-01-2020,IN,Chandigarh,temperature,80,9.8,15.1,11.8,10.49
11-05-2020,IN,Chandigarh,temperature,56,17.9,33,26,174.43
26-06-2020,IN,Chandigarh,temperature,69,16.6,34.6,28.3,116.95
11-07-2020,IN,Chandigarh,temperature,79,0,34,27.3,648.62
03-06-2020,IN,Chandigarh,temperature,75,11.3,35,26.2,186.77
24-01-2020,IN,Chandigarh,temperature,80,0,19,10.8,230.73
27-01-2020,IN,Chandigarh,temperature,79,6.7,16.8,11.4,53.52
31-01-2020,IN,Chandigarh,temperature,80,7.2,15.2,9.5,36.8
03-02-2020,IN,Chandigarh,temperature,80,5.5,19,10.8,148.53
12-03-2020,IN,Chandigarh,temperature,79,0,24.4,17.7,373.85
30-04-2020,IN,Chandigarh,temperature,78,0,35.6,25.7,715.16
15-05-2020,IN,Chandigarh,temperature,44,13.5,35.6,28.9,221.08
05-02-2020,IN,Chandigarh,temperature,80,7,19,11.2,108.27
06-02-2020,IN,Chandigarh,temperature,80,6.5,18.4,10.9,106.9
29-03-2020,IN,Chandigarh,temperature,76,14.4,27.8,20.4,148.01
16-04-2020,IN,Chandigarh,temperature,80,20.1,35.9,27.4,188.48
20-04-2020,IN,Chandigarh,temperature,80,0,30.1,20.1,1016.72
27-04-2020,IN,Chandigarh,temperature,80,17.6,26.6,20.6,42.75
17-05-2020,IN,Chandigarh,temperature,32,22.4,37.9,32.1,221.52
22-01-2020,IN,Chandigarh,temperature,80,6.9,19.8,11.2,132.68
25-02-2020,IN,Chandigarh,temperature,22,13.3,24,18.6,78.87
29-02-2020,IN,Chandigarh,temperature,79,0,22.6,16.4,343.25
06-03-2020,IN,Chandigarh,temperature,76,0,20.2,14.2,181.38
27-03-2020,IN,Chandigarh,temperature,87,0,23.7,19.4,87.67
11-06-2020,IN,Chandigarh,temperature,78,0,38.4,31.3,330.91
05-07-2020,IN,Chandigarh,temperature,78,0,34,24.6,961.32
08-02-2020,IN,Chandigarh,temperature,79,6,19,11.7,137.52
16-03-2020,IN,Chandigarh,temperature,80,0,24.4,15.5,447.81
07-04-2020,IN,Chandigarh,temperature,80,0,29.5,21,243.46
14-06-2020,IN,Chandigarh,temperature,80,0,38,31.8,663.87
23-03-2020,IN,Chandigarh,temperature,80,0,29.2,21.6,654.81
01-05-2020,IN,Chandigarh,temperature,80,19.5,35.8,27.5,181.17
02-05-2020,IN,Chandigarh,temperature,79,0,33.4,25.2,463.25
21-05-2020,IN,Chandigarh,temperature,56,20,39.6,30.4,332.26
06-07-2020,IN,Chandigarh,temperature,80,0,34.7,28.7,530.91
14-07-2020,IN,Chandigarh,temperature,79,22.8,35.6,30.1,121.26
26-01-2020,IN,Chandigarh,temperature,80,6.1,19.4,10.7,145.93
13-03-2020,IN,Chandigarh,temperature,80,10.2,23.6,16.7,129.03
23-06-2020,IN,Chandigarh,temperature,80,25,35.2,30,72.11
27-06-2020,IN,Chandigarh,temperature,71,12,36.8,31.6,205.16
11-01-2020,IN,Chandigarh,temperature,80,4.8,17.6,10.5,134.95
17-04-2020,IN,Chandigarh,temperature,80,19.8,34.1,25.2,125.84
04-05-2020,IN,Chandigarh,temperature,79,0,32.8,25.2,709.17
25-05-2020,IN,Chandigarh,temperature,56,23.2,41.8,32.6,303.52
28-06-2020,IN,Chandigarh,temperature,67,0,38.4,32.4,1241.91
17-07-2020,IN,Chandigarh,temperature,80,23.1,34.2,29.4,67.21
28-05-2020,IN,Chandigarh,temperature,76,0,37.2,27.9,511.96
22-06-2020,IN,Chandigarh,temperature,79,0,33.9,28.4,468.73
03-03-2020,IN,Chandigarh,temperature,7,13.7,18.4,17.4,44.7
15-07-2020,IN,Chandigarh,temperature,70,0,35,29.9,706
03-01-2020,IN,Chandigarh,temperature,44,10,21.4,16.3,88.18
16-01-2020,IN,Chandigarh,temperature,79,0,15.4,10.3,176.39
28-01-2020,IN,Chandigarh,temperature,79,10,18.8,12.4,31.9
27-02-2020,IN,Chandigarh,temperature,80,12.9,23.2,17.2,72.78
01-04-2020,IN,Chandigarh,temperature,80,0,29.6,21,795.75
31-05-2020,IN,Chandigarh,temperature,80,0,31.2,22.4,563.48
04-07-2020,IN,Chandigarh,temperature,80,0,35,28.9,966.97
02-02-2020,IN,Chandigarh,temperature,80,5.3,18,9.8,125.91
28-02-2020,IN,Chandigarh,temperature,80,13.6,23.8,17.4,84.59
25-06-2020,IN,Chandigarh,temperature,79,0,33.4,29,176.2
20-01-2020,IN,Chandigarh,temperature,80,6.6,15.4,11,61.97
07-02-2020,IN,Chandigarh,temperature,80,7.1,18.4,11.8,102.49
23-05-2020,IN,Chandigarh,temperature,56,23.3,40.4,31.5,200.03
26-05-2020,IN,Chandigarh,temperature,56,24.3,43.5,32.8,290.89
06-06-2020,IN,Chandigarh,temperature,80,20.9,32.7,26.7,114.8
19-06-2020,IN,Chandigarh,temperature,80,21.1,37.2,30.9,125.86
16-07-2020,IN,Chandigarh,temperature,79,24.1,34.4,29.2,59.1
10-04-2020,IN,Bhopal,temperature,48,27.1,31.9,30.9,20.2
17-04-2020,IN,Bhopal,temperature,48,26.8,31.8,30.7,34.95
19-04-2020,IN,Bhopal,temperature,48,26.7,31.8,30.8,33.66
12-05-2020,IN,Bhopal,temperature,48,26.9,32.1,31.4,34.85
22-06-2020,IN,Bhopal,temperature,48,27.4,33.9,30.1,17.97
04-07-2020,IN,Bhopal,temperature,40,28.6,33.3,30,21.06
18-07-2020,IN,Bhopal,temperature,48,29.9,33.8,31.8,8.47
01-04-2020,IN,Bhopal,temperature,24,30.7,31.8,31,0.53
05-04-2020,IN,Bhopal,temperature,24,30.6,31.8,31.4,1.26
06-04-2020,IN,Bhopal,temperature,24,30.1,31.7,30.9,2.17
12-04-2020,IN,Bhopal,temperature,34,26.8,31.8,31,29.54
13-06-2020,IN,Bhopal,temperature,42,28.5,32.5,30.7,19.16
28-06-2020,IN,Bhopal,temperature,48,28.4,33.1,29.9,11.96
25-02-2020,IN,Bhopal,temperature,12,30.5,32,30.8,2.86
19-05-2020,IN,Bhopal,temperature,47,27,32.4,30.8,27.66
15-06-2020,IN,Bhopal,temperature,48,28.5,32.7,30.7,13.73
29-06-2020,IN,Bhopal,temperature,48,28.6,32.9,30.1,16.66
30-01-2020,IN,Bhopal,temperature,41,29.5,32.3,30.7,6.08
20-03-2020,IN,Bhopal,temperature,48,30.4,34.2,31,3.89
21-04-2020,IN,Bhopal,temperature,48,26.7,31.7,30.7,33.23
10-01-2020,IN,Bhopal,temperature,48,29.1,35.7,30.2,14.96
26-02-2020,IN,Bhopal,temperature,48,30.5,31.7,31.1,1.18
22-03-2020,IN,Bhopal,temperature,48,30.6,31.4,30.9,0.55
28-05-2020,IN,Bhopal,temperature,48,26.9,32.2,31,35.33
26-06-2020,IN,Bhopal,temperature,44,28,32.7,29.6,15.55
02-07-2020,IN,Bhopal,temperature,48,28.3,33.6,31,22.74
03-01-2020,IN,Bhopal,temperature,25,29.8,32.8,30.7,6.52
06-03-2020,IN,Bhopal,temperature,48,30.3,31.6,30.9,0.77
14-04-2020,IN,Bhopal,temperature,48,26.9,31.8,30.9,23.94
18-04-2020,IN,Bhopal,temperature,48,26.6,31.7,30.7,22.65
22-04-2020,IN,Bhopal,temperature,48,26.8,31.8,30.9,23.26
27-04-2020,IN,Bhopal,temperature,48,26.9,31.9,30.8,35.53
04-05-2020,IN,Bhopal,temperature,48,26.9,32.2,31.4,28.46
09-05-2020,IN,Bhopal,temperature,46,27.2,32.1,30.7,30.35
16-01-2020,IN,Bhopal,temperature,48,30.4,32.6,31.2,3.57
01-06-2020,IN,Bhopal,temperature,48,26.9,32,30.8,32.46
29-04-2020,IN,Bhopal,temperature,48,26.9,32,30.7,35.77
06-05-2020,IN,Bhopal,temperature,48,27,31.9,31.3,27.73
06-06-2020,IN,Bhopal,temperature,48,27,32.2,31.2,24.07
28-01-2020,IN,Bhopal,temperature,48,30.6,32.6,31.4,2.66
08-02-2020,IN,Bhopal,temperature,48,29.4,31.5,30.6,2.44
24-03-2020,IN,Bhopal,temperature,48,30.4,31.4,30.9,0.4
02-05-2020,IN,Bhopal,temperature,48,27.1,31.9,31.1,24.62
24-05-2020,IN,Bhopal,temperature,48,27,31.9,30.7,27.16
07-06-2020,IN,Bhopal,temperature,37,26.7,32,30.1,43.79
01-02-2020,IN,Bhopal,temperature,48,28.9,32.6,30.9,7.45
08-03-2020,IN,Bhopal,temperature,48,30.2,31.5,30.7,0.82
13-03-2020,IN,Bhopal,temperature,47,30.5,31.7,30.8,1.33
05-05-2020,IN,Bhopal,temperature,48,26.8,32.7,31.4,44.04
24-06-2020,IN,Bhopal,temperature,48,27.1,34.1,30.2,53.14
27-01-2020,IN,Bhopal,temperature,48,30.4,32.1,31,2.01
03-02-2020,IN,Bhopal,temperature,48,30.1,34,30.9,5.67
30-03-2020,IN,Bhopal,temperature,21,30.6,31.6,30.9,0.82
08-04-2020,IN,Bhopal,temperature,48,30.4,31.6,30.9,0.77
03-05-2020,IN,Bhopal,temperature,48,27.1,32.1,30.9,32.33
31-05-2020,IN,Bhopal,temperature,48,26.8,32,31.1,29.08
17-06-2020,IN,Bhopal,temperature,48,28,32.1,30.3,15.04
05-07-2020,IN,Bhopal,temperature,48,28.4,32.7,30.5,25.38
29-01-2020,IN,Bhopal,temperature,48,29.8,35.2,30.9,8.81
13-07-2020,IN,Bhopal,temperature,48,30.4,34.3,32.3,12.91
15-04-2020,IN,Bhopal,temperature,48,26.8,31.7,30.7,35.46
18-05-2020,IN,Bhopal,temperature,37,27.1,31.8,30.9,33.14
01-07-2020,IN,Bhopal,temperature,48,28.4,33.7,30.9,28.35
07-07-2020,IN,Bhopal,temperature,48,28.6,33.2,31.2,23.11
21-03-2020,IN,Bhopal,temperature,48,30.3,31.9,31.3,0.84
05-03-2020,IN,Bhopal,temperature,48,30.6,31.8,30.9,0.86
20-04-2020,IN,Bhopal,temperature,48,26.9,31.8,30.8,21.04
08-05-2020,IN,Bhopal,temperature,48,27,31.9,31.1,26.24
30-06-2020,IN,Bhopal,temperature,48,28.5,33.3,31,22.46
14-07-2020,IN,Bhopal,temperature,48,30.3,33.8,31.5,7.95
15-01-2020,IN,Bhopal,temperature,48,30.5,31.6,30.8,0.85
13-01-2020,IN,Bhopal,temperature,48,30.3,39,31.1,29.92
18-01-2020,IN,Bhopal,temperature,47,30.2,32.6,31.3,3.81
06-02-2020,IN,Bhopal,temperature,47,29.7,31.5,30.6,2.12
15-03-2020,IN,Bhopal,temperature,48,29.9,31.7,31.1,1.82
11-04-2020,IN,Bhopal,temperature,48,26.5,32.4,30.7,34.54
23-04-2020,IN,Bhopal,temperature,48,26.8,31.7,30.8,35.01
22-05-2020,IN,Bhopal,temperature,48,27,31.8,30.8,26.88
08-01-2020,IN,Bhopal,temperature,48,30.1,32.7,31.1,5.06
23-05-2020,IN,Bhopal,temperature,48,26.8,32.1,30.9,28.27
24-01-2020,IN,Bhopal,temperature,48,30,31.9,30.9,2.99
07-02-2020,IN,Bhopal,temperature,48,28.9,31.5,30.8,3.16
07-04-2020,IN,Bhopal,temperature,31,30.4,38.9,31.1,21.01
07-05-2020,IN,Bhopal,temperature,48,26.9,32,30.8,35.28
09-06-2020,IN,Bhopal,temperature,48,26.8,32,30.7,39.38
25-06-2020,IN,Bhopal,temperature,44,28.2,31.7,29.5,9.66
17-01-2020,IN,Bhopal,temperature,48,30.1,31.8,31,3.24
07-03-2020,IN,Bhopal,temperature,48,30.5,31.5,30.9,0.8
23-03-2020,IN,Bhopal,temperature,48,30.6,31.7,31,0.99
29-03-2020,IN,Bhopal,temperature,23,29.9,31.6,31,2.03
14-05-2020,IN,Bhopal,temperature,48,27.1,32.3,31.3,34.12
20-05-2020,IN,Bhopal,temperature,48,27.4,31.9,30.9,26.67
11-06-2020,IN,Bhopal,temperature,48,28.4,32.1,31,17.34
16-06-2020,IN,Bhopal,temperature,48,28.4,32.2,30.3,10.4
04-01-2020,IN,Bhopal,temperature,48,29.4,34.2,30.5,6.74
20-06-2020,IN,Bhopal,temperature,48,28.2,31.5,30.3,9.71
21-06-2020,IN,Bhopal,temperature,48,28,31.9,29.7,11.55
17-07-2020,IN,Bhopal,temperature,39,30.5,33.2,32.5,5.45
19-06-2020,IN,Bhopal,temperature,48,28.2,32.3,30.7,16.16
01-03-2020,IN,Bhopal,temperature,48,29.5,31.6,31,2.02
02-03-2020,IN,Bhopal,temperature,48,30.3,31.7,31.2,1.01
03-03-2020,IN,Bhopal,temperature,5,30.8,31.6,31.5,1.57
17-03-2020,IN,Bhopal,temperature,48,30.4,31.6,30.9,1.32
12-07-2020,IN,Bhopal,temperature,37,30.8,34.6,32.3,10.53
16-07-2020,IN,Bhopal,temperature,45,30,33.4,31.5,6.55
09-02-2020,IN,Bhopal,temperature,23,30,31.2,30.9,2.23
09-04-2020,IN,Bhopal,temperature,48,27.3,31.6,30.8,16.3
24-04-2020,IN,Bhopal,temperature,48,26.7,31.7,30.9,22.13
27-03-2020,IN,Bhopal,temperature,47,30.5,31.3,31,0.3
09-01-2020,IN,Bhopal,temperature,47,29.3,32.1,30.6,4.3
16-03-2020,IN,Bhopal,temperature,45,29.9,31.8,30.8,1.99
27-05-2020,IN,Bhopal,temperature,48,27,32,31.1,29.91
05-01-2020,IN,Bhopal,temperature,48,30,36,31.5,17.48
29-02-2020,IN,Bhopal,temperature,48,30.5,31.6,31,0.74
31-03-2020,IN,Bhopal,temperature,24,30,31.6,31.2,2.23
21-05-2020,IN,Bhopal,temperature,43,27.3,32.2,31.1,28.35
19-01-2020,IN,Bhopal,temperature,48,29.9,31.1,30.6,1.31
11-03-2020,IN,Bhopal,temperature,48,30.2,32,31.2,1.33
12-03-2020,IN,Bhopal,temperature,48,30.6,31.6,30.9,0.68
29-05-2020,IN,Bhopal,temperature,45,26.7,32,31.2,33.51
27-02-2020,IN,Bhopal,temperature,48,30.5,31.7,31.2,1
02-04-2020,IN,Bhopal,temperature,24,30.4,31.7,31,1.06
26-04-2020,IN,Bhopal,temperature,48,26.8,31.8,31,22.75
05-06-2020,IN,Bhopal,temperature,48,26.4,32.1,30.8,40.11
10-06-2020,IN,Bhopal,temperature,48,26.7,31.9,31.2,25.13
23-06-2020,IN,Bhopal,temperature,48,28.1,34,30.6,35.7
06-07-2020,IN,Bhopal,temperature,48,28.5,32.7,30.8,19.18
11-01-2020,IN,Bhopal,temperature,47,29.7,38.4,31.2,18.97
18-03-2020,IN,Bhopal,temperature,48,30.4,31.5,31,0.89
01-05-2020,IN,Bhopal,temperature,48,27,31.9,30.8,35.68
12-06-2020,IN,Bhopal,temperature,48,28.3,32,31.2,11.23
11-07-2020,IN,Bhopal,temperature,45,30.8,34.5,32.1,12.67
23-01-2020,IN,Bhopal,temperature,48,30,32.3,31,4.09
28-02-2020,IN,Bhopal,temperature,48,30.6,35,30.9,4.49
19-03-2020,IN,Bhopal,temperature,47,30.3,32.2,31.3,1.78
28-03-2020,IN,Bhopal,temperature,27,30.4,31.5,30.9,0.66
16-04-2020,IN,Bhopal,temperature,48,26.8,31.9,30.9,24.1
16-05-2020,IN,Bhopal,temperature,48,26.9,32.3,31.3,37.19
14-06-2020,IN,Bhopal,temperature,48,28.5,31.9,31.3,10.68
18-06-2020,IN,Bhopal,temperature,48,28.4,31.9,30.3,10
06-01-2020,IN,Bhopal,temperature,48,29.3,38.8,31.1,21.16
19-07-2020,IN,Bhopal,temperature,21,31,32.9,32.4,3
05-02-2020,IN,Bhopal,temperature,48,29.6,32.4,31.2,4.29
25-03-2020,IN,Bhopal,temperature,47,30.6,36.4,31,18.65
04-06-2020,IN,Bhopal,temperature,48,26.7,31.9,30.9,24.54
08-07-2020,IN,Bhopal,temperature,48,28.7,33.3,31.3,14.09
22-01-2020,IN,Bhopal,temperature,47,30.5,32.6,31.5,3.34
25-01-2020,IN,Bhopal,temperature,48,30.4,32.5,31.2,3
10-03-2020,IN,Bhopal,temperature,48,29.8,31.5,30.9,1.35
03-04-2020,IN,Bhopal,temperature,24,30.6,31.8,31.5,1.18
25-04-2020,IN,Bhopal,temperature,48,27.1,31.7,30.8,30.77
30-04-2020,IN,Bhopal,temperature,48,26.8,31.8,30.9,26.08
21-01-2020,IN,Bhopal,temperature,48,30.1,32.6,31.1,4.93
14-03-2020,IN,Bhopal,temperature,48,30.3,31.6,30.8,1.13
11-05-2020,IN,Bhopal,temperature,48,26.9,32.3,30.9,36.18
17-05-2020,IN,Bhopal,temperature,48,26.9,32.2,31.4,36.39
30-05-2020,IN,Bhopal,temperature,48,26.9,32.2,31.1,35.64
08-06-2020,IN,Bhopal,temperature,35,26.7,31.9,31.3,34.55
27-06-2020,IN,Bhopal,temperature,48,28.6,32.1,30.4,10.42
15-07-2020,IN,Bhopal,temperature,41,30.6,33.8,31.8,8.4
12-01-2020,IN,Bhopal,temperature,48,30,35.6,30.9,10.12
04-03-2020,IN,Bhopal,temperature,11,30.6,31.2,30.9,0.42
13-04-2020,IN,Bhopal,temperature,48,26.7,31.8,30.7,34.45
13-05-2020,IN,Bhopal,temperature,48,26.9,32.3,31.5,39.15
09-07-2020,IN,Bhopal,temperature,44,29.8,34.6,32.8,15.34
02-02-2020,IN,Bhopal,temperature,45,30,31.5,31.1,1.93
28-04-2020,IN,Bhopal,temperature,45,26.6,31.9,31.1,27.12
10-05-2020,IN,Bhopal,temperature,48,27.2,31.8,31,23.2
02-06-2020,IN,Bhopal,temperature,48,26.8,31.8,30.9,26.75
20-01-2020,IN,Bhopal,temperature,47,30,32.2,30.7,3.35
25-05-2020,IN,Bhopal,temperature,48,26.9,32,30.9,27.93
03-06-2020,IN,Bhopal,temperature,48,26.8,32.1,31,37.19
03-07-2020,IN,Bhopal,temperature,43,28.5,33.2,30.3,23.71
07-01-2020,IN,Bhopal,temperature,44,29.7,32.9,30.7,7.43
26-01-2020,IN,Bhopal,temperature,46,30.4,31.6,30.9,1.13
31-01-2020,IN,Bhopal,temperature,48,29.4,32.1,30.8,3.39
09-03-2020,IN,Bhopal,temperature,45,30.4,31.5,30.9,1.09
26-03-2020,IN,Bhopal,temperature,42,30,31.6,31,0.99
15-05-2020,IN,Bhopal,temperature,48,26.9,32.3,31.7,40.24
14-01-2020,IN,Bhopal,temperature,43,30.5,32.5,31,1.38
04-04-2020,IN,Bhopal,temperature,24,30.6,31.8,31,1.14
26-05-2020,IN,Bhopal,temperature,48,26.9,32.2,30.4,28.34
10-07-2020,IN,Bhopal,temperature,38,30.7,34.9,32.3,7.8
04-02-2020,IN,Bhopal,temperature,48,29.7,32.2,30.7,3.94
29-01-2020,IN,Nagpur,temperature,24,8.3,25.7,20.5,127.83
25-02-2020,IN,Nagpur,temperature,7,22.7,28.5,23.7,50.89
18-04-2020,IN,Nagpur,temperature,24,28.8,41.9,34.4,177.82
22-04-2020,IN,Nagpur,temperature,24,21.6,40.8,34,220.26
